交易所,行业代码,股票代码,公司简称,新版一级行业,新版二级行业,新版三级行业
A股,370102,300254.SZ,仟源医药,医药生物,化学制药,化学制剂
A股,370102,600385.SH,*ST金泰,医药生物,化学制药,化学制剂
A股,370102,688117.SH,圣诺生物,医药生物,化学制药,化学制剂
A股,370102,688799.SH,华纳药厂,医药生物,化学制药,化学制剂
A股,370101,002001.SZ,新和成,医药生物,化学制药,原料药
A股,370101,000739.SZ,普洛药业,医药生物,化学制药,原料药
A股,370101,002399.SZ,海普瑞,医药生物,化学制药,原料药
A股,370101,002099.SZ,海翔药业,医药生物,化学制药,原料药
A股,370101,600267.SH,海正药业,医药生物,化学制药,原料药
A股,370101,600216.SH,浙江医药,医药生物,化学制药,原料药
A股,370101,603520.SH,司太立,医药生物,化学制药,原料药
A股,370101,300702.SZ,天宇股份,医药生物,化学制药,原料药
A股,370101,688356.SH,键凯科技,医药生物,化学制药,原料药
A股,370101,603229.SH,奥翔药业,医药生物,化学制药,原料药
A股,370101,300267.SZ,尔康制药,医药生物,化学制药,原料药
A股,370101,300765.SZ,新诺威,医药生物,化学制药,原料药
A股,370101,300401.SZ,花园生物,医药生物,化学制药,原料药
A股,370101,300497.SZ,富祥药业,医药生物,化学制药,原料药
A股,370101,605116.SH,奥锐特,医药生物,化学制药,原料药
A股,370101,000756.SZ,新华制药,医药生物,化学制药,原料药
A股,370101,002102.SZ,ST冠福,医药生物,化学制药,原料药
A股,370101,603538.SH,美诺华,医药生物,化学制药,原料药
A股,370101,300381.SZ,溢多利,医药生物,化学制药,原料药
A股,370101,605177.SH,东亚药业,医药生物,化学制药,原料药
A股,370101,300636.SZ,同和药业,医药生物,化学制药,原料药
A股,370101,300452.SZ,山河药辅,医药生物,化学制药,原料药
A股,370101,603079.SH,圣达生物,医药生物,化学制药,原料药
A股,370101,002365.SZ,永安药业,医药生物,化学制药,原料药
A股,370101,603351.SH,威尔药业,医药生物,化学制药,原料药
A股,370101,000952.SZ,广济药业,医药生物,化学制药,原料药
A股,370101,300583.SZ,赛托生物,医药生物,化学制药,原料药
A股,370101,300966.SZ,共同药业,医药生物,化学制药,原料药
A股,370101,688131.SH,皓元医药,医药生物,化学制药,原料药
A股,370101,688690.SH,纳微科技,医药生物,化学制药,原料药
A股,370304,000661.SZ,长春高新,医药生物,生物制品,其他生物制品
A股,370304,688180.SH,君实生物-U,医药生物,生物制品,其他生物制品
A股,370304,603087.SH,甘李药业,医药生物,生物制品,其他生物制品
A股,370304,300357.SZ,我武生物,医药生物,生物制品,其他生物制品
A股,370304,300009.SZ,安科生物,医药生物,生物制品,其他生物制品
A股,370304,600867.SH,通化东宝,医药生物,生物制品,其他生物制品
A股,370304,688520.SH,神州细胞-U,医药生物,生物制品,其他生物制品
A股,370304,600682.SH,南京新百,医药生物,生物制品,其他生物制品
A股,370304,002581.SZ,未名医药,医药生物,生物制品,其他生物制品
A股,370304,688278.SH,特宝生物,医药生物,生物制品,其他生物制品
A股,370304,002038.SZ,双鹭药业,医药生物,生物制品,其他生物制品
A股,370304,688336.SH,三生国健,医药生物,生物制品,其他生物制品
A股,370304,688177.SH,百奥泰-U,医药生物,生物制品,其他生物制品
A股,370304,688488.SH,艾迪药业,医药生物,生物制品,其他生物制品
A股,370304,688136.SH,科兴制药,医药生物,生物制品,其他生物制品
A股,370304,000534.SZ,万泽股份,医药生物,生物制品,其他生物制品
A股,370304,300485.SZ,赛升药业,医药生物,生物制品,其他生物制品
A股,370304,603590.SH,康辰药业,医药生物,生物制品,其他生物制品
A股,370304,688687.SH,凯因科技,医药生物,生物制品,其他生物制品
A股,370304,300683.SZ,海特生物,医药生物,生物制品,其他生物制品
A股,370304,300204.SZ,舒泰神,医药生物,生物制品,其他生物制品
A股,370304,000518.SZ,四环生物,医药生物,生物制品,其他生物制品
A股,370304,300239.SZ,东宝生物,医药生物,生物制品,其他生物制品
A股,370304,002693.SZ,双成药业,医药生物,生物制品,其他生物制品
A股,370302,002007.SZ,华兰生物,医药生物,生物制品,血液制品
A股,370302,002252.SZ,上海莱士,医药生物,生物制品,血液制品
A股,370302,600161.SH,天坛生物,医药生物,生物制品,血液制品
A股,370302,000403.SZ,派林生物,医药生物,生物制品,血液制品
A股,370302,300294.SZ,博雅生物,医药生物,生物制品,血液制品
A股,370302,002880.SZ,卫光生物,医药生物,生物制品,血液制品
A股,370303,300122.SZ,智飞生物,医药生物,生物制品,疫苗
A股,370303,300601.SZ,康泰生物,医药生物,生物制品,疫苗
A股,370303,688185.SH,康希诺-U,医药生物,生物制品,疫苗
A股,370303,300142.SZ,沃森生物,医药生物,生物制品,疫苗
A股,370303,600739.SH,辽宁成大,医药生物,生物制品,疫苗
A股,370303,300841.SZ,康华生物,医药生物,生物制品,疫苗
A股,370303,688319.SH,欧林生物,医药生物,生物制品,疫苗
A股,370303,688276.SH,百克生物,医药生物,生物制品,疫苗
A股,370605,000504.SZ,南华生物,医药生物,医疗服务,其他医疗服务
A股,370605,688315.SH,诺禾致源,医药生物,医疗服务,其他医疗服务
A股,370603,603259.SH,药明康德,医药生物,医疗服务,医疗研发外包
A股,370603,300347.SZ,泰格医药,医药生物,医疗服务,医疗研发外包
A股,370603,300759.SZ,康龙化成,医药生物,医疗服务,医疗研发外包
A股,370603,002821.SZ,凯莱英,医药生物,医疗服务,医疗研发外包
A股,370603,603127.SH,昭衍新药,医药生物,医疗服务,医疗研发外包
A股,370603,603456.SH,九洲药业,医药生物,医疗服务,医疗研发外包
A股,370603,300363.SZ,博腾股份,医药生物,医疗服务,医疗研发外包
A股,370603,300725.SZ,药石科技,医药生物,医疗服务,医疗研发外包
A股,370603,688202.SH,美迪西,医药生物,医疗服务,医疗研发外包
A股,370603,688222.SH,成都先导,医药生物,医疗服务,医疗研发外包
A股,370603,300149.SZ,睿智医药,医药生物,医疗服务,医疗研发外包
A股,370603,300404.SZ,博济医药,医药生物,医疗服务,医疗研发外包
A股,370603,600721.SH,*ST百花,医药生物,医疗服务,医疗研发外包
A股,370603,688076.SH,诺泰生物,医药生物,医疗服务,医疗研发外包
A股,370603,688621.SH,阳光诺和,医药生物,医疗服务,医疗研发外包
A股,370604,300015.SZ,爱尔眼科,医药生物,医疗服务,医院
A股,370604,600763.SH,通策医疗,医药生物,医疗服务,医院
A股,370604,002044.SZ,美年健康,医药生物,医疗服务,医院
A股,370604,000516.SZ,国际医学,医药生物,医疗服务,医院
A股,370604,300143.SZ,盈康生命,医药生物,医疗服务,医院
A股,370604,002524.SZ,光正眼科,医药生物,医疗服务,医院
A股,370604,002219.SZ,*ST恒康,医药生物,医疗服务,医院
A股,370604,000150.SZ,宜华健康,医药生物,医疗服务,医院
A股,370604,600896.SH,*ST海医,医药生物,医疗服务,医院
A股,370604,600568.SH,ST中珠,医药生物,医疗服务,医院
A股,370604,002173.SZ,创新医疗,医药生物,医疗服务,医院
A股,370604,000509.SZ,*ST华塑,医药生物,医疗服务,医院
A股,370602,603882.SH,金域医学,医药生物,医疗服务,诊断服务
A股,370602,300244.SZ,迪安诊断,医药生物,医疗服务,诊断服务
A股,370602,603108.SH,润达医疗,医药生物,医疗服务,诊断服务
A股,370504,603392.SH,万泰生物,医药生物,医疗器械,体外诊断
A股,370504,603658.SH,安图生物,医药生物,医疗器械,体外诊断
A股,370504,300832.SZ,新产业,医药生物,医疗器械,体外诊断
A股,370504,300676.SZ,华大基因,医药生物,医疗器械,体外诊断
A股,370504,688289.SH,圣湘生物,医药生物,医疗器械,体外诊断
A股,370504,300482.SZ,万孚生物,医药生物,医疗器械,体外诊断
A股,370504,002030.SZ,达安基因,医药生物,医疗器械,体外诊断
A股,370504,300463.SZ,迈克生物,医药生物,医疗器械,体外诊断
A股,370504,688298.SH,东方生物,医药生物,医疗器械,体外诊断
A股,370504,300685.SZ,艾德生物,医药生物,医疗器械,体外诊断
A股,370504,688317.SH,之江生物,医药生物,医疗器械,体外诊断
A股,370504,300942.SZ,易瑞生物,医药生物,医疗器械,体外诊断
A股,370504,688068.SH,热景生物,医药生物,医疗器械,体外诊断
A股,370504,300406.SZ,九强生物,医药生物,医疗器械,体外诊断
A股,370504,688389.SH,普门科技,医药生物,医疗器械,体外诊断
A股,370504,000710.SZ,贝瑞基因,医药生物,医疗器械,体外诊断
A股,370504,600645.SH,中源协和,医药生物,医疗器械,体外诊断
A股,370504,688399.SH,硕世生物,医药生物,医疗器械,体外诊断
A股,370504,002022.SZ,科华生物,医药生物,医疗器械,体外诊断
A股,370504,300639.SZ,凯普生物,医药生物,医疗器械,体外诊断
A股,370504,603387.SH,基蛋生物,医药生物,医疗器械,体外诊断
A股,370504,300439.SZ,美康生物,医药生物,医疗器械,体外诊断
A股,370504,300318.SZ,博晖创新,医药生物,医疗器械,体外诊断
A股,370504,002932.SZ,明德生物,医药生物,医疗器械,体外诊断
A股,370504,300642.SZ,透景生命,医药生物,医疗器械,体外诊断
A股,370504,300396.SZ,迪瑞医疗,医药生物,医疗器械,体外诊断
A股,370504,688656.SH,浩欧博,医药生物,医疗器械,体外诊断
A股,370504,688338.SH,赛科希德,医药生物,医疗器械,体外诊断
A股,370504,688393.SH,安必平,医药生物,医疗器械,体外诊断
A股,370504,300289.SZ,利德曼,医药生物,医疗器械,体外诊断
A股,370504,688606.SH,奥泰生物,医药生物,医疗器械,体外诊断
A股,370504,688468.SH,科美诊断,医药生物,医疗器械,体外诊断
A股,370504,688217.SH,睿昂基因,医药生物,医疗器械,体外诊断
A股,370504,688575.SH,亚辉龙,医药生物,医疗器械,体外诊断
A股,370504,688067.SH,爱威科技,医药生物,医疗器械,体外诊断
A股,370503,300529.SZ,健帆生物,医药生物,医疗器械,医疗耗材
A股,370503,300595.SZ,欧普康视,医药生物,医疗器械,医疗耗材
A股,370503,300003.SZ,乐普医疗,医药生物,医疗器械,医疗耗材
A股,370503,300677.SZ,英科医疗,医药生物,医疗器械,医疗耗材
A股,370503,688029.SH,南微医学,医药生物,医疗器械,医疗耗材
A股,370503,002901.SZ,大博医疗,医药生物,医疗器械,医疗耗材
A股,370503,688050.SH,爱博医疗,医药生物,医疗器械,医疗耗材
A股,370503,688366.SH,昊海生科,医药生物,医疗器械,医疗耗材
A股,370503,688016.SH,心脉医疗,医药生物,医疗器械,医疗耗材
A股,370503,600529.SH,山东药玻,医药生物,医疗器械,医疗耗材
A股,370503,002382.SZ,蓝帆医疗,医药生物,医疗器械,医疗耗材
A股,370503,688617.SH,惠泰医疗,医药生物,医疗器械,医疗耗材
A股,370503,688198.SH,佰仁医疗,医药生物,医疗器械,医疗耗材
A股,370503,002950.SZ,奥美医疗,医药生物,医疗器械,医疗耗材
A股,370503,603301.SH,振德医疗,医药生物,医疗器械,医疗耗材
A股,370503,603987.SH,康德莱,医药生物,医疗器械,医疗耗材
A股,370503,300326.SZ,凯利泰,医药生物,医疗器械,医疗耗材
A股,370503,300653.SZ,正海生物,医药生物,医疗器械,医疗耗材
A股,370503,688085.SH,三友医疗,医药生物,医疗器械,医疗耗材
A股,370503,605369.SH,拱东医疗,医药生物,医疗器械,医疗耗材
A股,370503,603976.SH,正川股份,医药生物,医疗器械,医疗耗材
A股,370503,300238.SZ,冠昊生物,医药生物,医疗器械,医疗耗材
A股,370503,603222.SH,济民医疗,医药生物,医疗器械,医疗耗材
A股,370503,300453.SZ,三鑫医疗,医药生物,医疗器械,医疗耗材
A股,370503,002551.SZ,尚荣医疗,医药生物,医疗器械,医疗耗材
A股,370503,688108.SH,赛诺医疗,医药生物,医疗器械,医疗耗材
A股,370503,603309.SH,维力医疗,医药生物,医疗器械,医疗耗材
A股,370503,688013.SH,天臣医疗,医药生物,医疗器械,医疗耗材
A股,370503,603880.SH,南卫股份,医药生物,医疗器械,医疗耗材
A股,370503,002817.SZ,黄山胶囊,医药生物,医疗器械,医疗耗材
A股,370503,300981.SZ,中红医疗,医药生物,医疗器械,医疗耗材
A股,370503,688314.SH,康拓医疗,医药生物,医疗器械,医疗耗材
A股,370503,688613.SH,奥精医疗,医药生物,医疗器械,医疗耗材
A股,370503,688161.SH,威高骨科,医药生物,医疗器械,医疗耗材
A股,370503,301033.SZ,迈普医学,医药生物,医疗器械,医疗耗材
A股,370502,300760.SZ,迈瑞医疗,医药生物,医疗器械,医疗设备
A股,370502,300869.SZ,康泰医学,医药生物,医疗器械,医疗设备
A股,370502,002223.SZ,鱼跃医疗,医药生物,医疗器械,医疗设备
A股,370502,688139.SH,海尔生物,医药生物,医疗器械,医疗设备
A股,370502,300171.SZ,东富龙,医药生物,医疗器械,医疗设备
A股,370502,688301.SH,奕瑞科技,医药生物,医疗器械,医疗设备
A股,370502,300298.SZ,三诺生物,医药生物,医疗器械,医疗设备
A股,370502,688277.SH,天智航-U,医药生物,医疗器械,医疗设备
A股,370502,300358.SZ,楚天科技,医药生物,医疗器械,医疗设备
A股,370502,300633.SZ,开立医疗,医药生物,医疗器械,医疗设备
A股,370502,300206.SZ,理邦仪器,医药生物,医疗器械,医疗设备
A股,370502,600587.SH,新华医疗,医药生物,医疗器械,医疗设备
A股,370502,688580.SH,伟思医疗,医药生物,医疗器械,医疗设备
A股,370502,600055.SH,万东医疗,医药生物,医疗器械,医疗设备
A股,370502,300273.SZ,和佳医疗,医药生物,医疗器械,医疗设备
A股,370502,300314.SZ,戴维医疗,医药生物,医疗器械,医疗设备
A股,370502,688607.SH,康众医疗,医药生物,医疗器械,医疗设备
A股,370502,688358.SH,祥生医疗,医药生物,医疗器械,医疗设备
A股,370502,002432.SZ,九安医疗,医药生物,医疗器械,医疗设备
A股,370502,300562.SZ,乐心医疗,医药生物,医疗器械,医疗设备
A股,370502,300030.SZ,阳普医疗,医药生物,医疗器械,医疗设备
A股,370502,300753.SZ,爱朋医疗,医药生物,医疗器械,医疗设备
A股,370502,300049.SZ,福瑞股份,医药生物,医疗器械,医疗设备
A股,370502,300246.SZ,宝莱特,医药生物,医疗器械,医疗设备
A股,370502,688677.SH,海泰新光,医药生物,医疗器械,医疗设备
A股,370502,688626.SH,翔宇医疗,医药生物,医疗器械,医疗设备
A股,370403,603233.SH,大参林,医药生物,医药商业,线下药店
A股,370403,603939.SH,益丰药房,医药生物,医药商业,线下药店
A股,370403,002727.SZ,一心堂,医药生物,医药商业,线下药店
A股,370403,603883.SH,老百姓,医药生物,医药商业,线下药店
A股,370403,605266.SH,健之佳,医药生物,医药商业,线下药店
A股,370403,600833.SH,第一医药,医药生物,医药商业,线下药店
A股,370403,301017.SZ,漱玉平民,医药生物,医药商业,线下药店
A股,370402,601607.SH,上海医药,医药生物,医药商业,医药流通
A股,370402,600998.SH,九州通,医药生物,医药商业,医药流通
A股,370402,600511.SH,国药股份,医药生物,医药商业,医药流通
A股,370402,000028.SZ,国药一致,医药生物,医药商业,医药流通
A股,370402,600056.SH,中国医药,医药生物,医药商业,医药流通
A股,370402,000078.SZ,海王生物,医药生物,医药商业,医药流通
A股,370402,000950.SZ,重药控股,医药生物,医药商业,医药流通
A股,370402,603368.SH,柳药股份,医药生物,医药商业,医药流通
A股,370402,002411.SZ,延安必康,医药生物,医药商业,医药流通
A股,370402,002589.SZ,瑞康医药,医药生物,医药商业,医药流通
A股,370402,300937.SZ,药易购,医药生物,医药商业,医药流通
A股,370402,600713.SH,南京医药,医药生物,医药商业,医药流通
A股,370402,002758.SZ,浙农股份,医药生物,医药商业,医药流通
A股,370402,002462.SZ,嘉事堂,医药生物,医药商业,医药流通
A股,370402,000411.SZ,英特集团,医药生物,医药商业,医药流通
A股,370402,600829.SH,人民同泰,医药生物,医药商业,医药流通
A股,370402,600538.SH,国发股份,医药生物,医药商业,医药流通
A股,370402,002788.SZ,鹭燕医药,医药生物,医药商业,医药流通
A股,370402,603716.SH,塞力医疗,医药生物,医药商业,医药流通
A股,370402,000705.SZ,浙江震元,医药生物,医药商业,医药流通
A股,370402,600090.SH,*ST济堂,医药生物,医药商业,医药流通
A股,370402,600272.SH,开开实业,医药生物,医药商业,医药流通
A股,370402,002872.SZ,ST天圣,医药生物,医药商业,医药流通
A股,370402,600767.SH,ST运盛,医药生物,医药商业,医药流通
A股,370402,301015.SZ,百洋医药,医药生物,医药商业,医药流通
A股,370201,600436.SH,片仔癀,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000538.SZ,云南白药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600332.SH,白云山,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600085.SH,同仁堂,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002603.SZ,以岭药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603858.SH,步长制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000999.SZ,华润三九,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000423.SZ,东阿阿胶,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600535.SH,天士力,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600329.SH,中新药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002390.SZ,信邦制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600211.SH,西藏药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600566.SH,济川药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002287.SZ,奇正藏药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300026.SZ,红日药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603567.SH,珍宝岛,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,605199.SH,葫芦娃,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600572.SH,康恩贝,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600518.SH,*ST康美,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000650.SZ,仁和药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002424.SZ,贵州百灵,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600252.SH,中恒集团,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600771.SH,广誉远,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600993.SH,马应龙,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002737.SZ,葵花药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002275.SZ,桂林三金,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600129.SH,太极集团,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000989.SZ,九芝堂,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002317.SZ,众生药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600422.SH,昆药集团,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600750.SH,江中药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603439.SH,贵州三力,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600557.SH,康缘药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600976.SH,健民集团,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600285.SH,羚锐制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603896.SH,寿仙谷,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300147.SZ,香雪制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002907.SZ,华森制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600594.SH,益佰制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300039.SZ,上海凯宝,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002166.SZ,莱茵生物,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300181.SZ,佐力药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000919.SZ,金陵药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002107.SZ,沃华医药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600351.SH,亚宝药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002349.SZ,精华制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600479.SH,千金药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000790.SZ,华神科技,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002644.SZ,佛慈制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002118.SZ,紫鑫药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300878.SZ,维康药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600222.SH,太龙药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002198.SZ,嘉应制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002750.SZ,龙津药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002412.SZ,汉森制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002566.SZ,益盛药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002433.SZ,太安堂,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300519.SZ,新光药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002728.SZ,特一药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603998.SH,方盛制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300108.SZ,吉药控股,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600080.SH,金花股份,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002873.SZ,新天药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,002864.SZ,盘龙药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,000590.SZ,启迪药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603963.SH,大理药业,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,300534.SZ,陇神戎发,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,603139.SH,康惠制药,医药生物,中药Ⅱ,中药Ⅲ
A股,370201,600671.SH,ST目药,医药生物,中药Ⅱ,中药Ⅲ
A股,480401,002142.SZ,宁波银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601229.SH,上海银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,600919.SH,江苏银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601169.SH,北京银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,600926.SH,杭州银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601009.SH,南京银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601838.SH,成都银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601963.SH,重庆银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601577.SH,长沙银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601997.SH,贵阳银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,002936.SZ,郑州银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,002966.SZ,苏州银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601187.SH,厦门银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,002948.SZ,青岛银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,600928.SH,西安银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480401,601665.SH,齐鲁银行,银行,城商行Ⅱ,城商行Ⅲ
A股,480301,600036.SH,招商银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,601166.SH,兴业银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,000001.SZ,平安银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,600000.SH,浦发银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,601998.SH,中信银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,601818.SH,光大银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,600016.SH,民生银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,600015.SH,华夏银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480301,601916.SH,浙商银行,银行,股份制银行Ⅱ,股份制银行Ⅲ
A股,480201,601398.SH,工商银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ
A股,480201,601939.SH,建设银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ
A股,480201,601288.SH,农业银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ
A股,480201,601988.SH,中国银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ
A股,480201,601658.SH,邮储银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ
A股,480201,601328.SH,交通银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ
A股,480501,601077.SH,渝农商行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,002958.SZ,青农商行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,601128.SH,常熟银行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,601860.SH,紫金银行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,600908.SH,无锡银行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,002839.SZ,张家港行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,002807.SZ,江阴银行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,603323.SH,苏农银行,银行,农商行Ⅱ,农商行Ⅲ
A股,480501,601528.SH,瑞丰银行,银行,农商行Ⅱ,农商行Ⅲ
A股,240301,601600.SH,中国铝业,有色金属,工业金属,铝
A股,240301,002532.SZ,天山铝业,有色金属,工业金属,铝
A股,240301,600219.SH,南山铝业,有色金属,工业金属,铝
A股,240301,000807.SZ,云铝股份,有色金属,工业金属,铝
A股,240301,000933.SZ,神火股份,有色金属,工业金属,铝
A股,240301,601677.SH,明泰铝业,有色金属,工业金属,铝
A股,240301,000612.SZ,焦作万方,有色金属,工业金属,铝
A股,240301,002996.SZ,顺博合金,有色金属,工业金属,铝
A股,240301,601388.SH,怡球资源,有色金属,工业金属,铝
A股,240301,002501.SZ,*ST利源,有色金属,工业金属,铝
A股,240301,002082.SZ,万邦德,有色金属,工业金属,铝
A股,240301,600888.SH,新疆众和,有色金属,工业金属,铝
A股,240301,601702.SH,华峰铝业,有色金属,工业金属,铝
A股,240301,600595.SH,*ST中孚,有色金属,工业金属,铝
A股,240301,002540.SZ,亚太科技,有色金属,工业金属,铝
A股,240301,603876.SH,鼎胜新材,有色金属,工业金属,铝
A股,240301,002824.SZ,和胜股份,有色金属,工业金属,铝
A股,240301,300337.SZ,银邦股份,有色金属,工业金属,铝
A股,240301,002578.SZ,闽发铝业,有色金属,工业金属,铝
A股,240301,002160.SZ,常铝股份,有色金属,工业金属,铝
A股,240301,003038.SZ,鑫铂股份,有色金属,工业金属,铝
A股,240301,603115.SH,海星股份,有色金属,工业金属,铝
A股,240301,002988.SZ,豪美新材,有色金属,工业金属,铝
A股,240301,300057.SZ,万顺新材,有色金属,工业金属,铝
A股,240301,002379.SZ,宏创控股,有色金属,工业金属,铝
A股,240301,300489.SZ,中飞股份,有色金属,工业金属,铝
A股,240301,603937.SH,丽岛新材,有色金属,工业金属,铝
A股,240301,002806.SZ,华锋股份,有色金属,工业金属,铝
A股,240301,600768.SH,宁波富邦,有色金属,工业金属,铝
A股,240301,605208.SH,永茂泰,有色金属,工业金属,铝
A股,240301,300986.SZ,志特新材,有色金属,工业金属,铝
A股,240303,600497.SH,驰宏锌锗,有色金属,工业金属,铅锌
A股,240303,000060.SZ,中金岭南,有色金属,工业金属,铅锌
A股,240303,000426.SZ,兴业矿业,有色金属,工业金属,铅锌
A股,240303,600338.SH,西藏珠峰,有色金属,工业金属,铅锌
A股,240303,000688.SZ,国城矿业,有色金属,工业金属,铅锌
A股,240303,000758.SZ,中色股份,有色金属,工业金属,铅锌
A股,240303,000603.SZ,盛达资源,有色金属,工业金属,铅锌
A股,240303,600531.SH,豫光金铅,有色金属,工业金属,铅锌
A股,240303,000751.SZ,锌业股份,有色金属,工业金属,铅锌
